entity;occur;06/2015;02/2015;01/2016;12/2015;07/2014;06/2014;11/2015;06/2017;08/2016;11/2014;09/2014;08/2014;10/2015;02/2014;12/2016;09/2015;05/2016;04/2016;03/2016;05/2014;01/2017;02/2017;05/2017;03/2017;07/2017;11/2016;09/2016;02/2016;04/2017;03/2015;06/2016;01/2014;10/2016;12/2014;10/2014;03/2014;04/2014;07/2016;01/2015;04/2015;07/2015;05/2015;08/2015
Hillary Clinton;548;None;None;0.11501700000000001;None;None;None;None;0.039567000000000005;-0.023521;None;None;None;None;None;0.035171;None;0.159137;-0.027918000000000002;0.079957;None;0.016427;0.011067;0.003268;0.031738;None;0.062265999999999995;0.020645;0.055615;0.040505;None;0.050504;None;-0.01788;None;None;None;None;0.04294;None;None;None;None;None
Cruz;546;None;None;0.000492;None;None;None;None;None;None;None;None;None;None;0.081911;0.07058099999999999;0.012351;None;-0.018286;None;0.06512899999999999;-0.131209;0.0039058895705521464;0.032711000000000004;None;-0.0593;None;None;None;None;None;-0.26335;None;None;None;None;None
UK;530;None;None;-0.065317;None;None;None;None;-0.036414;None;None;None;None;None;0.05948099999999999;None;0.040769;-0.008263;None;0.02588;0.085029;0.018286;0.065923;None;0.029629000000000003;-0.017338;0.133409;-0.016733;None;0.041991;None;-0.010259;None;None;None;None;0.022007;None;None;None;None;None
Europe;522;None;None;0.079185;None;None;None;None;0.0;-0.11043499999999999;None;None;None;None;None;-0.059992;None;0.16435999999999998;0.026264999999999997;-0.049697000000000005;None;-0.026082;-0.16031700000000002;-0.065473;0.040303;None;0.021644;0.019237;-0.021649;0.102;None;0.04349;None;-0.051738;None;None;None;None;0.106376;None;None;None;None;None
China;518;None;None;-0.09353500000000001;None;None;None;None;0.0;None;None;None;None;None;0.0014470000000000002;None;0.202267;0.082621;-0.073963;None;0.015609;-0.10653800000000001;0.21711999999999998;-0.021796;None;-0.05;0.090768;-0.024156;-0.0039020000000000005;None;0.13286199999999998;None;0.011081;None;None;None;None;0.0;None;None;None;None;None
thousand;512;None;None;-0.106206;None;None;None;None;-0.003252;None;None;None;None;None;-0.039777;None;0.137755;0.034561;0.034145999999999996;None;0.027280000000000002;0.027393;-0.03038;-0.083494;None;-0.023909;-0.048527999999999995;-0.026652;-0.111424;None;0.042117;None;0.022341999999999997;None;None;None;None;0.036682;None;None;None;None;None
Zika;507;None;None;-0.090349;None;None;None;None;-0.074503;None;None;None;None;None;0.0;None;-0.135167;-0.09288099999999999;-0.050118;None;0.091067;None;0.0;-0.100565;-0.105831;0.3243;None;-0.09260499999999999;None;-0.203675;None;None;None;None;-0.1513;None;None;None;None;None
this year;482;None;None;0.07992;None;None;None;None;0.035455;None;None;None;None;None;-0.025125;None;-0.06191699999999999;0.027311000000000002;0.040888;None;-0.08013200000000001;0.069452;0.002293;0.011781;None;-0.046144;0.019909;0.173013;0.017246;None;-0.0026420000000000003;None;0.005997;None;None;None;None;-0.175877;None;None;None;None;None
this week;481;None;None;0.016222999999999998;None;None;None;None;-0.022309;None;None;None;None;None;-0.002414;None;0.032;-0.078544;-0.032871;None;0.007597;0.019642;-0.041719;-0.00037999999999999997;None;-0.013938999999999998;0.001224;0.004497;-0.042836;None;-0.101487;None;0.028821;None;None;None;None;-0.2235;None;None;None;None;None
3;481;None;None;-0.052123;None;None;None;None;0.014786;None;None;None;None;None;0.018294;None;-0.027517000000000003;-0.094904;0.038188;None;0.032389999999999995;0.021943;-0.039383;-0.001596;None;0.000125;-0.023006;-0.069703;0.006117;None;0.009564;None;-0.021603;None;None;None;None;0.08924;None;None;None;None;None
Mexico;480;None;None;-0.040147;None;None;None;None;-0.117453;None;None;None;None;None;-0.037883999999999994;None;-0.42198;0.013761;0.014563;None;3.4e-05;-0.017126;0.19052;-0.036443;None;-0.046929000000000005;0.027402999999999997;-0.089045;-0.003965;None;-0.049427;None;-0.01427;None;None;None;None;-0.33525;None;None;None;None;None
morning;470;None;None;-0.092359;None;None;None;None;0.008395;None;None;None;None;None;-0.059115999999999995;None;-0.0193;-0.038186000000000005;-0.00023799999999999998;None;-0.011705;0.005744;-0.046418;-0.014474;None;0.059987;-0.027139;0.026719999999999997;0.016952000000000002;None;-0.110124;None;-0.045986;None;None;None;None;-0.0628;None;None;None;None;None
March;465;None;None;0.0;None;None;None;None;-0.09936299999999999;None;None;None;None;None;0.07815;None;-0.041722;-0.059411;-0.09176000000000001;None;0.028;0.06526699999999999;-0.020025;0.056003;None;0.011641;0.098347;0.058254999999999994;-0.017537;None;-0.056697000000000004;None;-0.033947000000000005;None;None;None;None;0.056754;None;None;None;None;None
day;465;None;None;0.015158;None;None;None;None;-0.077463;None;None;None;None;None;-0.02852958333333333;None;0.0;-0.055978999999999994;-0.0788;None;-0.044680000000000004;-0.080787;-0.016287;-0.044657;None;-0.014484;-0.027558;-0.030173000000000002;-0.116783;None;-0.060476999999999996;None;-0.000771;None;None;None;None;-0.2249;None;None;None;None;None
Iran;456;None;None;-0.014594;None;None;None;None;-0.18348499999999998;None;None;None;None;None;0.052121;None;-0.2615;0.0;None;0.017476;0.031763;0.09866699999999999;-0.040925;None;-0.103451;0.057044000000000004;0.031195999999999998;0.02136;None;-0.15433;None;-0.07855;None;None;None;None;-0.0593;None;None;None;None;None
5;452;None;None;-0.046936;None;None;None;None;0.0;-0.012265;None;None;None;None;None;-0.025294999999999998;None;-0.010320000000000001;0.01059;-0.024108;None;-0.002447;-0.014711000000000002;0.002022;0.039159;None;0.004039;0.004958;0.013903;-0.019822;None;-0.01253;None;-0.014728;None;None;None;None;0.0433;None;None;None;None;None
xe2x80x99d;447;None;None;0.3818;None;None;None;None;-0.005827000000000001;None;None;None;None;None;0.017494;None;0.126558;0.0;None;-0.060566999999999996;-0.127378;-0.014663999999999998;0.099655;None;0.031464;-0.12648199999999998;0.077583;0.07936599999999999;None;-0.015967;None;-0.041219;None;None;None;None;0.00793;None;None;None;None;None
Iraq;446;None;None;-0.015343;None;None;None;None;-0.124141;None;None;None;None;None;-0.043003;None;-0.10835;-0.25716300000000003;-0.23718000000000003;None;-0.098548;-0.191656;-0.08555900000000001;-0.049176;None;-0.175;-0.1124;-0.183783;-0.20114500000000002;None;-0.087284;None;-0.11596300000000001;None;None;None;None;0.021238;None;None;None;None;None
the day;441;None;None;-0.037288;None;None;None;None;-0.066669;None;None;None;None;None;-0.012047;None;0.14313299999999998;-0.168229;-0.161682;None;0.005994;0.016006;0.000686;-0.034256;None;-0.026967;0.05455;0.010898;-0.0039369999999999995;None;0.02203;None;-0.05265;None;None;None;None;0.1391;None;None;None;None;None
Supreme Court;436;None;None;0.592627;None;None;None;None;0.494767;None;None;None;None;None;0.5106109999999999;None;0.498783;0.596267;0.535888;None;0.516878;0.5921930000000001;0.573854;0.53355;None;0.597672;0.561587;0.588167;0.5242220000000001;None;0.5253140000000001;None;0.466271;None;None;None;None;0.5799;None;None;None;None;None
EU;435;None;None;0.0;None;None;None;None;-0.022183;None;None;None;None;None;0.050997;None;0.0;0.04791;-0.0516;None;0.0041;-0.005143;0.089988;0.073156;None;0.0;0.031261000000000004;0.050879;0.0049;None;0.079183;None;-0.063597;None;None;None;None;0.064276;None;None;None;None;None
BuzzFeed;430;None;None;0.023447;None;None;None;None;0.0;None;None;None;None;None;0.043244;None;0.00271;0.013904;None;-0.008517;0.018609999999999998;0.0549;-0.003462;None;0.010811;-0.02113;0.0011330000000000001;0.08682000000000001;None;0.045370999999999995;None;-0.005618;None;None;None;None;0.021905;None;None;None;None;None
2011;423;None;None;-0.013024;None;None;None;None;0.0;-0.022436;None;None;None;None;None;-0.027643;None;-0.04375;-0.048609;-0.100704;None;-0.007289;0.047988;0.015895;-0.07456900000000001;None;0.092142;-0.064721;-0.031013;-0.06953200000000001;None;-0.047532;None;-0.066332;None;None;None;None;0.0;None;None;None;None;None
France;420;None;None;-0.003971;None;None;None;None;0.0;0.033241;None;None;None;None;None;0.0825;None;-0.1589;-0.283547;-0.1346;None;-0.123733;0.022266;-0.015105;-0.035683;None;-0.003195;0.042593;-0.045729;0.008449;None;-0.030807;None;0.007135;None;None;None;None;-0.1295;None;None;None;None;None
million;419;None;None;0.058321000000000005;None;None;None;None;-0.0034240000000000004;None;None;None;None;None;0.082368;None;0.08594;0.132483;-0.00911;None;0.131181;0.062060000000000004;-0.02815;-0.06634;None;0.04282360526315789;0.044842;0.037725999999999996;0.08625;None;0.039796;None;-0.008826;None;None;None;None;0.0084;None;None;None;None;None
six;408;None;None;-0.032064999999999996;None;None;None;None;-0.180767;-0.150213;None;None;None;None;None;-0.025414;None;0.025733;-0.050955;-0.082928;None;-0.11746400000000001;-0.04542;0.030920999999999997;-0.085869;None;-0.071961;-0.050167;-0.11008399999999999;-0.046237;None;-0.11048599999999999;None;-0.12779200000000002;None;None;None;None;-0.049989;None;None;None;None;None
January;408;None;None;-0.0592;None;None;None;None;-0.112318;None;None;None;None;None;-0.048924;None;-0.09362899999999999;-0.076703;-0.10810499999999999;None;0.063243;-0.00042699999999999997;0.006111999999999999;-0.023743;None;-0.0021219999999999998;-0.094243;-0.059634000000000006;-0.030017000000000002;None;-0.101243;None;-0.003208;None;None;None;None;0.02825;None;None;None;None;None
Jones;394;None;None;-0.09771;None;None;None;None;-0.017958000000000002;None;None;None;None;None;0.029488999999999998;None;0.0;-0.3454;None;0.0;-0.024962;0.001074;0.019013;None;0.01285;-0.055917999999999995;-0.011344;None;-0.071671;None;-0.075714;None;None;None;None;None;None;None;None;None
hundred;394;None;None;0.108276;None;None;None;None;-0.3818;-0.1435;None;None;None;None;None;-0.10351400000000001;None;-0.4938;-0.071436;-0.085548;None;-0.083219;-0.128347;0.075782;-0.07735;None;-0.09804700000000001;-0.05284;-0.026568;-0.129781;None;-0.074556;None;-0.130804;None;None;None;None;0.1806;None;None;None;None;None
Palantir;391;None;None;None;None;None;None;0.067938;None;None;None;None;None;0.137132;None;0.06930599999999999;None;0.0;0.0;0.012553;None;0.147681;0.067938;-0.026969999999999997;None;0.07044299999999999;None;0.0;None;None;None;None;None;None;None;None;None
french;390;None;None;-0.124929;None;None;None;None;-0.025327000000000002;None;None;None;None;None;-0.063544;None;0.0;0.03405;-0.022739;None;-0.2787;-0.009247;0.079904;0.04892;None;0.075986;-0.232737;-0.056646;-0.031562;None;-0.015635;None;-0.07788300000000001;None;None;None;None;-0.024225;None;None;None;None;None
CNN;390;None;None;-0.06705599999999999;None;None;None;None;0.0062;None;None;None;None;None;-0.03938;None;-0.3825;-0.14926;-0.020069999999999998;None;-0.022782;0.005790999999999999;0.013918;-0.048014;None;-0.078568;-0.002264;-0.0227;0.007673999999999999;None;-0.0516;None;-0.029011000000000002;None;None;None;None;0.0;None;None;None;None;None
4;389;None;None;-0.066692;None;None;None;None;-0.019888;None;None;None;None;None;0.08652699999999999;None;0.067433;-0.097874;-0.03003;None;0.041009;0.075862;-0.017691;0.010343999999999999;None;-0.034339999999999996;0.051579999999999994;0.005804999999999999;0.023618;None;0.011864;None;-0.095621;None;None;None;None;0.21005;None;None;None;None;None
third;387;None;None;0.087359;None;None;None;None;-0.063609;None;None;None;None;None;0.11086700000000001;None;-0.0843;0.0017850000000000001;-0.058259000000000005;None;0.104367;-0.00033999999999999997;0.143591;0.125953;None;0.017553;-0.075286;0.053288999999999996;0.028136;None;-0.112452;None;-0.018363;None;None;None;None;0.0119;None;None;None;None;None
turkish;386;None;None;-0.018024000000000002;None;None;None;None;-0.05570599999999999;None;None;None;None;None;-0.100695;None;0.0;0.109286;-0.05864400000000001;None;-0.025398;-0.071245;0.0734;-0.010575;None;-0.15456;0.001967;-0.11267100000000001;0.008619;None;0.008487;None;-0.065464;None;None;None;None;0.54825;None;None;None;None;None
North Carolina;386;None;None;-0.17195;None;None;None;None;0.026439999999999998;None;None;None;None;None;-0.041143;None;0.08129;-0.084369;-0.028861;None;-0.013623;-0.103567;-0.023775;-0.027335;None;-0.015062;-0.049462;-0.095786;0.070592;None;-0.020447;None;-0.039550999999999996;None;None;None;None;0.060214;None;None;None;None;None
dozen;380;None;None;0.018307;None;None;None;None;-0.131524;None;None;None;None;None;-0.002322;None;-0.12945;-0.14686400000000002;-0.125433;None;-0.050894;0.015338;-0.074304;-0.076807;None;-0.009222;-0.079874;-0.065179;-0.11060299999999999;None;-0.034196;None;-0.108124;None;None;None;None;-0.042625;None;None;None;None;None
week;373;None;None;0.006475;None;None;None;None;0.086489;None;None;None;None;None;-0.036133;None;-0.1468;-0.109885;-0.071436;None;0.009126;0.08648;-0.12342;0.015813;None;-0.101742;0.049770999999999996;-0.119555;-0.11716199999999999;None;-0.108223;None;-0.112803;None;None;None;None;-0.029460000000000004;None;None;None;None;None
Chicago;369;None;None;-0.031889999999999995;None;None;None;None;-0.284731;None;None;None;None;None;0.11181400000000001;None;-0.075433;-0.046015;0.084259;None;-0.145076;-0.012479;-0.025233000000000002;0.061085;None;-0.003329;-0.122635;-0.11252999999999999;-0.067069;None;0.0;None;-0.02487;None;None;None;None;0.0;None;None;None;None;None
Los Angeles;368;None;None;0.036965;None;None;None;None;-0.065247;None;None;None;None;None;0.020137000000000002;None;0.0;-0.092315;-0.062788;None;0.0;-0.015193;0.040107;-0.037783;None;-0.024317;-0.07810700000000001;-0.03247;-0.012953000000000001;None;0.093348;None;-0.044112;None;None;None;None;-0.01445;None;None;None;None;None
Comey;363;None;None;None;None;None;None;0.05135;None;None;None;None;None;None;0.095723;0.0;None;-0.012376;-0.12575699999999998;0.033087;None;-0.2553;0.0;-0.024852000000000003;-0.296;None;None;None;None;None;None;0.0;None;None;None;None;None
european;360;None;None;0.171192;None;None;None;None;0.006332;None;None;None;None;None;0.04525;None;0.0129;-0.10315;-0.01295;None;-0.087726;0.056237;-0.0734;0.060254999999999996;None;0.097571;-0.019969;0.037666000000000005;0.036573;None;-0.03778;None;-0.027880000000000002;None;None;None;None;0.023862;None;None;None;None;None
last month;357;None;None;0.07824400000000001;None;None;None;None;-0.19361;None;None;None;None;None;-0.028468;None;0.02175;-0.051458000000000004;-0.031768;None;-0.026662;-0.14021199999999998;-0.051685;0.006108;None;-0.009729999999999999;-0.046575;-0.054176;-0.095052;None;0.093574;None;0.016279;None;None;None;None;0.0958;None;None;None;None;None
San Francisco;356;None;None;0.011029;None;None;None;None;0.020496;None;None;None;None;None;0.054472;None;-0.004919;-0.022155;0.0077;None;0.02967;0.036557;-0.016163999999999998;-0.029020999999999998;None;0.071917;-0.039585;-0.011391;0.052027;None;0.022525999999999997;None;0.041839;None;None;None;None;0.0;None;None;None;None;None
15;354;None;None;-0.120432;None;None;None;None;0.0;-0.085668;None;None;None;None;None;-0.103191;None;0.00945;0.00441;-0.026545;None;-0.081721;-0.016869;0.0;0.038254;None;-0.12113499999999999;0.010981999999999999;0.0114;-0.135473;None;0.096941;None;0.025052;None;None;None;None;0.01403;None;None;None;None;None
Muslims;353;None;None;-0.117575;None;None;None;None;0.080833;None;None;None;None;None;-0.078412;None;0.0;-0.06604199999999999;-0.052332000000000004;None;-0.18692999999999999;-0.040487999999999996;0.014396;-0.17265;None;-0.306415;0.017586;0.032238;0.043523;None;0.038533;None;-0.069343;None;None;None;None;-0.018917;None;None;None;None;None
WASHINGTON;349;None;None;0.157773;None;None;None;None;0.040132999999999995;None;None;None;None;None;0.015177000000000001;None;0.0;0.13203800000000002;0.10284700000000001;None;0.0378;0.01213;-0.4588;0.049339;None;0.12900999999999999;0.014783000000000001;0.12541;0.0294;None;0.026139999999999997;None;0.03575;None;None;None;None;0.10534;None;None;None;None;None
Paris;344;None;None;-0.247667;None;None;None;None;0.0;-0.221874;None;None;None;None;None;-0.006417;None;-0.396271;-0.152444;-0.31093000000000004;None;-0.03637;0.0159;0.12653699999999998;-0.021143000000000002;None;0.10971700000000001;0.076167;-0.260917;-0.121858;None;-0.241914;None;-0.08077100000000001;None;None;None;None;-0.47238;None;None;None;None;None
2010;339;None;None;-0.073788;None;None;None;None;-0.014107;None;None;None;None;None;-0.06084;None;-0.024380000000000002;-0.003936;-0.023683000000000003;None;-0.05204299999999999;-0.052929;0.0;0.07092999999999999;None;-0.025657999999999997;0.006938;0.063836;0.069595;None;-0.046922000000000005;None;-0.026871;None;None;None;None;0.0;None;None;None;None;None
the Supreme Court;330;None;None;0.496555;None;None;None;None;0.47011899999999995;None;None;None;None;None;0.531745;None;0.5392;0.5778760000000001;0.536057;None;0.493486;0.51915;0.4702;0.542833;None;0.6000439999999999;0.574485;0.488285;0.538773;None;0.567;None;0.44901499999999994;None;None;None;None;0.543767;None;None;None;None;None
british;323;None;None;-0.068503;None;None;None;None;0.105049;None;None;None;None;None;0.059611000000000004;None;0.057073;-0.029011000000000002;None;0.206012;0.025914999999999997;0.09276000000000001;0.00487;None;0.229473;0.047135;0.021756;-0.019183000000000002;None;0.027281;None;-0.046072;None;None;None;None;-0.019517;None;None;None;None;None
GOP;323;None;None;-0.027533;None;None;None;None;-0.075975;None;None;None;None;None;0.171744;None;0.0;0.017474;0.011881000000000001;None;0.073626;0.103806;0.063184;0.101364;None;-0.03582;-0.027933;0.019681;0.085543;None;-0.126078;None;-0.073724;None;None;None;None;None;None;None;None;None
Silicon Valley;320;None;None;0.0;None;None;None;None;0.031587;None;None;None;None;None;0.012447;None;0.049296781250000005;0.07735905882352942;0.045606;None;0.07861148148148149;0.1629081666666667;-0.3618;0.050464999999999996;None;0.034796;-0.057377;0.025887999999999998;0.25705300000000003;None;0.060580999999999996;None;0.08164500000000001;None;None;None;None;None;None;None;None;None
100;318;None;None;0.041762;None;None;None;None;0.0;0.033573;None;None;None;None;None;0.0112;None;0.1806;-0.044106;-0.049415;None;-0.007404000000000001;0.072443;-0.0679;-0.006504;None;-0.011581999999999999;0.086642;-0.040687;0.184671;None;-0.019059;None;0.06372799999999999;None;None;None;None;0.048067;None;None;None;None;None
chinese;317;None;None;0.0154;None;None;None;None;-0.014636000000000001;None;None;None;None;None;0.027122000000000004;None;0.138987;0.027947000000000003;0.043168;None;0.057615;0.292569;0.116755;0.02365;None;0.12061;0.01681;0.10031699999999999;-0.009318;None;0.035965;None;0.006208;None;None;None;None;-0.6124;None;None;None;None;None
hour;314;None;None;-0.12575999999999998;None;None;None;None;0.015142;None;None;None;None;None;-0.111349;None;-0.0258;-0.17347200000000002;-0.025037;None;-0.036282;-0.13711700000000002;-0.12263800000000001;0.00421;None;-0.088547;-0.039379000000000004;-0.066483;-0.067968;None;-0.03433;None;0.0;None;None;None;None;0.069525;None;None;None;None;None
Putin;310;None;None;0.045161;None;None;None;None;-0.082275;None;None;None;None;None;0.0868;None;0.0258;0.15382300000000002;None;0.04734;0.082927;-0.034;0.16505;None;0.071;0.227606;0.35705;-0.003715;None;0.052687;None;0.063845;None;None;None;None;0.0;None;None;None;None;None
500;309;None;None;0.043052;None;None;None;None;0.021998;None;None;None;None;None;0.08424;None;-0.0455;0.033039;-0.006379;None;0.09220700000000001;0.040132999999999995;0.024018;0.0;None;0.080586;0.0286;-0.051012;0.036009;None;0.021247;None;-0.008048;None;None;None;None;0.190657;None;None;None;None;None
the Associated Press;309;None;None;-0.023023;None;None;None;None;0.012191;None;None;None;None;None;-0.104805;None;-0.085833;-0.050779000000000005;None;0.024929;-0.252711;0.013482;0.003686;None;-0.063937;0.053877999999999995;-0.033292;-0.00932;None;-0.06987;None;-0.134682;None;None;None;None;-0.3818;None;None;None;None;None
November;305;None;None;-0.036197;None;None;None;None;-0.061453;None;None;None;None;None;-0.021397;None;-0.1468;-0.098773;-0.064273;None;0.035351;-0.024759;0.10413299999999999;0.04085;None;0.0;0.017917;-0.033079000000000004;0.102107;None;-0.03149;None;0.01261;None;None;None;None;0.017117;None;None;None;None;None
20;305;None;None;0.027105;None;None;None;None;0.0;-0.012379000000000001;None;None;None;None;None;-0.00386;None;0.0;0.03545;-0.047845;None;0.028414;0.024357;-0.059652;0.04671;None;0.02957;-0.039932999999999996;-0.04795;-0.01555;None;0.006991;None;0.031757;None;None;None;None;-0.1341;None;None;None;None;None
Instagram;304;None;None;0.0128;None;None;None;None;0.005726;None;None;None;None;None;-0.010162000000000001;None;0.0;-0.024177;0.037373;None;0.0963;-0.022369999999999998;0.0933;0.08958300000000001;None;0.11448900000000001;0.025153000000000002;0.084467;0.026804;None;0.026756;None;-0.0625;None;None;None;None;0.0;None;None;None;None;None
North Korea;297;None;None;-0.166471;None;None;None;None;0.033556;None;None;None;None;None;0.0;None;-0.038867;-0.00502;None;0.207533;-0.009052;-0.30245;-0.013568;None;-0.051032999999999995;0.035804;-0.09665;-0.073633;None;None;None;None;None;None;0.082135;None;None;None;None;None
Arizona;297;None;None;-0.059377;None;None;None;None;-0.064722;None;None;None;None;None;-0.12765;None;-0.029457;-0.07309299999999999;None;0.053747;0.12264000000000001;-0.083346;0.005157;None;-0.029082999999999998;0.027442;-0.16407;-0.025131999999999998;None;-0.012263;None;-0.064586;None;None;None;None;0.4803;None;None;None;None;None
