entity;occur;06/2015;02/2015;01/2016;12/2015;07/2014;06/2014;11/2015;06/2017;08/2016;11/2014;09/2014;08/2014;10/2015;02/2014;12/2016;09/2015;05/2016;04/2016;03/2016;05/2014;01/2017;02/2017;05/2017;03/2017;07/2017;11/2016;09/2016;02/2016;04/2017;03/2015;06/2016;01/2014;10/2016;12/2014;10/2014;03/2014;04/2014;07/2016;01/2015;04/2015;07/2015;05/2015;08/2015
FBI;1072;None;None;0.068091;None;None;None;-0.049751;-0.007640000000000001;None;None;None;None;None;-0.011455;None;-0.036964;-0.004711;-0.013027;None;0.055847;-0.078537;-0.021241;0.011271999999999999;None;-0.050742;-0.010375;0.075379;0.0892;None;-0.10654300000000001;None;-0.030091000000000003;None;None;-0.05999500000000001;None;None;None
Twitter;1063;None;None;-0.011394;None;None;None;-0.030552;-0.012871;None;None;None;None;None;-0.003961;None;0.007529000000000001;-0.019778;0.00031;None;-0.03234996296296297;0.007405;0.032014;-0.022756000000000002;None;-0.029412;0.025793;0.012121;-0.042247;None;0.0071200000000000005;None;0.007906999999999999;None;None;-0.052383000000000006;None;None;None
NFL;1050;None;None;0.052066999999999995;0.0;None;None;None;0.06854199999999999;-0.033989;None;None;None;None;None;0.05803099999999999;None;0.053465;-0.042138;0.082928;None;0.039222;0.144205;-0.002433;0.09525299999999999;None;0.020799;0.011204;0.070578;0.069108;None;0.021919;None;-0.035781;None;None;-0.028211;None;None;None
republican;1049;None;None;0.043536;None;None;None;0.048369;0.023403999999999998;None;None;None;None;None;0.013983;None;0.11858199999999999;0.053446;0.096153;None;0.054842999999999996;0.05562;0.0072;-0.00826;None;0.059584000000000005;-0.033974000000000004;0.024089;-0.003418;None;0.026414;None;0.022434;None;None;0.044396;None;None;None
the United States;1032;None;None;0.35985500000000004;0.362767;None;None;None;0.321371;0.41813599999999995;None;None;None;None;None;0.353902;None;0.324652;0.296482;0.384957;None;0.3631213398058252;0.38755;0.302214;0.35451;None;0.368399;0.39339;0.41159300000000004;0.354846;None;0.294926;None;0.313703;None;None;0.385768;None;None;None
would;1011;None;None;0.023864;-0.175567;None;None;None;0.052533;0.027351;None;None;None;None;None;0.044929000000000004;None;-0.066874;0.137241;0.011931;None;0.004464;-0.013596;0.018026;-0.001053;None;0.110453;0.054248000000000005;0.044346;-0.001709;None;0.026756;None;-0.035127;None;None;-0.064929;0.062712;0.02914;None;None;None
2012;1003;None;None;-0.06522599999999999;0.0;None;None;None;-0.031138;0.02912;None;None;None;None;None;-0.082247;None;-0.09729600000000001;-0.11241099999999998;0.0052;None;-0.008533;-0.050549000000000004;0.00033;-0.036079;None;0.04282;-0.023357;0.037635;0.005302;None;0.053007000000000006;None;0.014995;None;None;0.029772000000000003;None;None;None
NYPD;1001;None;None;-0.055753;-0.07946;None;None;None;0.0035210000000000003;-0.044219;None;None;None;None;None;0.022349;None;-0.025559000000000002;0.007847;-0.112496;None;0.001819;-0.029399;-0.027731;-0.087903;None;-0.02685;0.006711;-0.104012;-0.072172;None;-0.038651;None;-0.015203;None;None;-0.07593899999999999;None;-0.25;None;None
democratic;994;None;None;0.135251;0.099567;None;None;None;-0.0069;0.002639;None;None;None;None;None;0.042663;None;0.139954;0.071777;0.106053;None;0.091915;0.053063;0.019669;0.054884;None;0.072913;0.074518;0.11558399999999999;0.18273699999999998;None;0.036617000000000004;None;0.065342;None;None;0.060743;None;None;None
Jackson;988;None;None;-0.040536;None;None;None;0.070852;0.072844;None;None;None;None;None;0.089924;None;-0.00031;0.07931;0.066208;None;0.058079;0.054483000000000004;0.009332;0.004946;None;0.034703;-0.072795;0.039593;0.0019149999999999998;None;-0.033689;None;0.029695999999999997;None;None;-0.024959000000000002;None;None;None
