entity;occur;06/2015;02/2015;01/2016;12/2015;07/2014;06/2014;11/2015;06/2017;08/2016;11/2014;09/2014;08/2014;10/2015;02/2014;12/2016;09/2015;05/2016;04/2016;03/2016;05/2014;01/2017;02/2017;05/2017;03/2017;07/2017;11/2016;09/2016;02/2016;04/2017;03/2015;06/2016;01/2014;10/2016;12/2014;10/2014;03/2014;04/2014;07/2016;01/2015;04/2015;07/2015;05/2015;08/2015
Muslims;1094;None;None;0.02056;None;None;None;None;-0.080502;None;None;None;None;None;0.008303;None;-0.199882;0.008;-0.03893;None;-0.082341;-0.063109;None;-0.09283200000000001;None;-0.153575;-0.07359199999999999;0.0764;0.004974;None;-0.077112;None;-0.222237;None;None;None;None;-0.14247;None;None;None;None;None
the day;1091;None;None;-0.079436;None;None;None;None;0.0;0.033573;None;None;None;None;None;-0.041561;None;-0.043067;-0.01045;0.0391;None;0.037363;0.05899401428571428;None;0.008602;None;-0.013727000000000001;0.035302;-0.001064;0.015419;None;-0.016992;None;0.06390499999999999;None;None;None;None;0.050024;None;None;None;None;None
Texas;1089;None;None;0.057815;None;None;None;None;-0.019393;None;None;None;None;None;0.028827;None;0.006274;0.031542;0.056267;None;-0.008611;-0.027502999999999996;None;-0.0008640000000000001;None;-0.018847;0.026327999999999997;-0.016924;0.022183;None;-0.038652;None;-0.009836;None;None;None;None;-0.017218;None;None;None;None;None
Florida;1083;None;None;0.0;None;None;None;None;0.00293;None;None;None;None;None;-0.040365;None;0.0192;0.018718000000000002;0.048512;None;0.041776;0.019795;None;0.016587;None;0.038616000000000004;-0.0014810000000000001;0.016148;0.033304;None;0.050044;None;0.043581;None;None;None;None;0.025122;None;None;None;None;None
this week;1068;None;None;-0.063412;None;None;None;None;-0.002434;None;None;None;None;None;0.016944;None;-0.018038;0.013191999999999999;0.040454000000000004;None;0.0109;0.044959;None;0.047104;None;0.034488;-0.044487;0.060744000000000006;-0.006151;None;-0.008678;None;0.012417000000000001;None;None;None;None;-0.0036369999999999996;None;None;None;None;None
Putin;1068;None;None;0.0;None;None;None;None;0.076461;None;None;None;None;None;0.053353;None;-0.291633;-0.10465;-0.08895499999999999;None;0.126659;0.050442;None;0.10438399999999999;None;0.015763;0.191172;0.10591700000000001;None;0.3454;None;0.046977;None;None;None;None;0.0759;None;None;None;None;None
Donald Trump xe2x80x99s;1047;None;None;0.26335;None;None;None;None;0.037455;None;None;None;None;None;0.004131;None;0.084995;-0.019983;-0.10624600000000001;None;0.0078;-0.050587;None;0.00198;None;0.007906;0.045869;-0.060667;-0.002932;None;-0.157441;None;-0.08127899999999999;None;None;None;None;0.09984619565217391;None;None;None;None;None
decade;1034;None;None;-0.012188;None;None;None;None;0.0;-0.029789999999999997;None;None;None;None;None;0.046081;None;-0.0718;-0.07633;-0.058339999999999996;None;0.039675;0.037949000000000004;None;0.030523;None;-0.015611000000000002;-0.06535;-0.058817999999999995;0.018274000000000002;None;-7.900000000000001e-05;None;-0.069286;None;None;None;None;-0.021924000000000003;None;None;None;None;None
day;1030;None;None;-0.008729;None;None;None;None;0.015031000000000001;None;None;None;None;None;-0.069187;None;0.010385;0.013077681818181818;0.1002;None;0.03465490196078431;0.046639;None;0.003032;None;-0.083003;0.003279;0.103578;0.012221;None;0.00528;None;0.001551;None;None;None;None;0.053058;None;None;None;None;None
2008;991;None;None;0.017272;None;None;None;None;-0.029205000000000002;None;None;None;None;None;-0.146875;None;-0.031738;-0.044636;-0.031557;None;-0.102624;-0.149187;None;-0.148989;None;0.02373;-0.076011;0.003187;-0.11283;None;-0.05479;None;0.042211;None;None;None;None;-0.008045;None;None;None;None;None
week;988;None;None;0.118;None;None;None;None;-0.067114;None;None;None;None;None;-0.016880000000000003;None;-0.14490799999999998;0.017995;0.158462;None;0.037885;0.022605;None;-0.021991999999999998;None;-0.026764999999999997;0.007979;-0.108278;-0.039586;None;0.007845999999999999;None;0.00596;None;None;None;None;0.063823;None;None;None;None;None
last week;971;None;None;-0.067041;None;None;None;None;0.019378;None;None;None;None;None;0.041926;None;0.043035000000000004;-0.004417;0.066983;None;0.028671;-0.063539;None;-0.00106;None;0.016874;-0.0059770000000000005;-0.008195000000000001;0.002263;None;-0.029241000000000003;None;-0.044925;None;None;None;None;-0.058315;None;None;None;None;None
10;945;None;None;-0.16905;None;None;None;None;-0.042227;None;None;None;None;None;0.020178;None;0.00621;0.021814;0.000825;None;0.06201;0.018394;None;0.04872;None;0.053827999999999994;0.0041259999999999995;0.05239;-0.034368;None;0.002191;None;0.016307;None;None;None;None;-0.046057;None;None;None;None;None
european;943;None;None;0.048193;None;None;None;None;0.08281799999999999;None;None;None;None;None;0.034567;None;0.11466400000000002;-0.012093000000000001;-0.021253;None;0.08794;0.004562;None;0.031932;None;0.041994;-0.12305;-0.020843;-0.015080000000000001;None;0.009382;None;0.009881000000000001;None;None;None;None;-0.015694;None;None;None;None;None
the Washington Post;933;None;None;0.0;None;None;None;None;0.011244;None;None;None;None;None;-0.038376;None;0.036673000000000004;0.038733;-0.033562;None;-0.021632;-0.035677999999999994;None;-0.027667;None;0.028672000000000003;0.011842;0.0;0.000488;None;0.066381;None;0.00387;None;None;None;None;-0.035916000000000003;None;None;None;None;None
british;919;None;None;-0.00365;None;None;None;None;0.015957;None;None;None;None;None;0.043218;None;0.042706;0.111082;-0.042742;None;0.113783;0.013343;None;0.027185;None;0.009187;0.038688;0.022482;0.043931;None;0.012844;None;-0.037074;None;None;None;None;0.029044999999999998;None;None;None;None;None
5;918;None;None;0.0843;None;None;None;None;-0.019374000000000002;None;None;None;None;None;0.012065000000000001;None;-0.001626;-0.003351;-0.037778;None;0.040451;-0.033017000000000005;None;0.020355;None;0.016097;0.021655;0.064108;-0.043183;None;-0.003017;None;-0.044217;None;None;None;None;-0.019531;None;None;None;None;None
third;914;None;None;0.00884;None;None;None;None;0.009524;None;None;None;None;None;-0.014180000000000002;None;0.07008099999999999;-0.03469;0.130991;None;0.028692000000000002;0.115075;None;0.07180700000000001;None;0.133298;0.034254;0.048119;0.092711;None;0.030472000000000003;None;0.082856;None;None;None;None;0.053232;None;None;None;None;None
Barack Obama;904;None;None;-0.065664;None;None;None;None;-0.4767;0.017592;None;None;None;None;None;0.039329;None;0.051779;0.10129099999999999;0.07363600000000001;None;0.07035;0.075414;None;0.002821;None;0.058754999999999995;0.058838999999999995;-0.142171;0.016519;None;0.09257;None;0.083288;None;None;None;None;-0.027444999999999997;None;None;None;None;None
month;902;None;None;0.035160000000000004;None;None;None;None;-0.1027;0.004385;None;None;None;None;None;-0.029075;None;0.014724000000000001;0.011951;0.06854299999999999;None;0.11541300000000002;0.069035;None;-0.0010539999999999998;None;-0.065541;-0.012391;0.051453;-0.0020469999999999998;None;0.000523;None;-0.076667;None;None;None;None;0.025794;None;None;None;None;None
Cruz;887;None;None;0.120504;None;None;None;None;0.031577999999999995;None;None;None;None;None;0.052520000000000004;None;0.002635;0.05500700000000001;0.034444999999999996;None;0.024176;0.013528;None;-0.0251;None;-0.07445;0.014637;-0.013812999999999999;-0.022483000000000003;None;0.04595;None;0.01879;None;None;None;None;0.032135000000000004;None;None;None;None;None
November;876;None;None;-0.058556;None;None;None;None;0.44805;0.034376;None;None;None;None;None;0.02241;None;0.054255;-0.019239;-0.391212;None;-0.009913;-0.042041;None;-0.003453;None;-0.0039020000000000005;0.037212;-0.025335;0.049056;None;0.105751;None;-0.031844;None;None;None;None;-0.043368000000000004;None;None;None;None;None
Trump Organization;873;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.16983800000000002;None;None;-0.070189;-0.036237;None;-0.014580000000000001;None;0.033717000000000004;0.0;0.002318;None;None;0.162975;None;None;None;None;None;None;None;None;None
Sunday;871;None;None;-0.03696;None;None;None;None;-0.00022400000000000002;None;None;None;None;None;-0.10141900000000001;None;0.028502;-0.056726;-0.003493;None;-0.031318;0.026363;None;0.012482;None;0.025564;0.034841000000000004;0.0378;0.0065;None;-0.040705;None;0.0037340000000000003;None;None;None;None;-0.079046;None;None;None;None;None
CNN;864;None;None;0.0036;None;None;None;None;0.043453;None;None;None;None;None;0.053296;None;0.015774;0.025657;0.0;None;0.015528;0.051104000000000004;None;0.00037799999999999997;None;-0.07475599999999999;0.003517;0.0747;0.046515;None;0.009082;None;0.021444;None;None;None;None;-0.027708999999999998;None;None;None;None;None
the Trump Organization;860;None;None;None;None;None;None;None;None;None;None;None;-0.158934;None;0.34;None;-0.048256;-0.032504000000000005;None;-0.014782;None;0.127478;0.042667000000000004;0.004186;None;0.0;None;0.162975;None;None;None;None;0.0;None;None;None;None;None
daily;859;None;None;0.042545;None;None;None;None;-0.04106;None;None;None;None;None;0.02295;None;0.040607;-0.032264;-0.028267;None;0.065916;-0.030766;None;-0.036982;None;0.0023989999999999997;-0.057824;0.036536;-0.050741;None;-0.004124;None;0.0166;None;None;None;None;-0.055596000000000007;None;None;None;None;None
million;857;None;None;0.032329000000000004;None;None;None;None;-0.032482;None;None;None;None;None;-0.041975;None;0.09216;0.041729;0.1149;None;-0.008974;0.025648;None;-0.066004;None;-0.004949;-0.029087000000000002;-0.32528;-0.008526;None;-0.022009;None;-0.092294;None;None;None;None;-0.054893;None;None;None;None;None
thousand;841;None;None;-0.24596700000000002;None;None;None;None;-0.23835;-0.05028;None;None;None;None;None;-0.011206;None;-0.1002;-0.013978;-0.0324;None;-0.051298;-0.015038999999999999;None;-0.08529400000000001;None;0.008105;-0.146228;-0.058071000000000005;-0.011148;None;-0.08291699999999999;None;-0.10423299999999999;None;None;None;None;-0.091205;None;None;None;None;None
May;839;None;None;-0.094925;None;None;None;None;0.0;0.001204;None;None;None;None;None;0.046057;None;0.024717;0.0;0.142175;None;0.00877;0.040561;None;-0.006770999999999999;None;0.002167;-0.004014;0.0;0.045368;None;0.011106;None;0.009838;None;None;None;None;0.004647;None;None;None;None;None
Chicago;804;None;None;0.05985;None;None;None;None;-0.043972000000000004;None;None;None;None;None;0.050453;None;-0.009189;0.004261;0.039762;None;-0.045776;0.076088;None;0.072861;None;0.078197;-0.019982;-0.017611;0.025102;None;0.025568;None;0.05676799999999999;None;None;None;None;0.033858;None;None;None;None;None
January;799;None;None;0.032667;None;None;None;None;-0.004047;None;None;None;None;None;0.009695;None;0.054594000000000004;-0.0475;0.00965;None;-0.005644;-0.019712999999999998;None;-0.010406;None;0.0;-0.028395;-0.0517;-0.009331;None;-0.016628999999999998;None;0.062943;None;None;None;None;0.052148;None;None;None;None;None
chinese;799;None;None;-0.11559200000000001;None;None;None;None;-0.030597000000000003;None;None;None;None;None;-0.073959;None;0.011136;-0.004032;-0.2732;None;-0.0028239999999999997;-0.031529;None;0.002404;None;-0.04281;0.051525;-0.402;0.033026;None;9.300000000000001e-05;None;0.08023;None;None;None;None;0.039268;None;None;None;None;None
Supreme Court;789;None;None;0.5020180000000001;None;None;None;None;0.457588;None;None;None;None;None;0.5140020000000001;None;0.520184;0.5510609999999999;0.42674300000000004;None;0.563334;0.5684939999999999;None;0.545888;None;0.5538025671641792;0.6086090000000001;0.579685;0.5860770000000001;None;0.544456;None;0.544153;None;None;None;None;0.583657;None;None;None;None;None
Iran;789;None;None;-0.024863999999999997;None;None;None;None;-0.021123;None;None;None;None;None;0.023316;None;0.040556;-0.0379;0.09304;None;-0.01757;-0.027582;None;0.039120999999999996;None;0.051618;0.009173;0.13291;-0.039151;None;0.015831;None;-0.07714;None;None;None;None;0.006154;None;None;None;None;None
the year;786;None;None;0.0;None;None;None;None;0.155079;None;None;None;None;None;0.056735;None;0.016453;0.034815;0.008440000000000001;None;0.035708;0.097353;None;0.025463;None;-0.022701;0.050795;0.12903299999999998;0.034835000000000005;None;0.094188;None;0.064045;None;None;None;None;0.035049000000000004;None;None;None;None;None
North Carolina;770;None;None;0.0;None;None;None;None;-0.000695;None;None;None;None;None;0.05205800000000001;None;0.044356;-0.048376999999999996;0.06994600000000001;None;-0.019986;0.055185000000000005;None;0.025942000000000003;None;0.054658000000000005;-0.016122;0.190633;0.058507;None;0.102573;None;0.018727;None;None;None;None;0.045376;None;None;None;None;None
syrian;756;None;None;-0.018853;None;None;None;None;0.014579;None;None;None;None;None;-0.135499;None;-0.137094;-0.050683;-0.067669;None;-0.031695999999999995;-0.03793;None;-0.048617;None;-0.151671;-0.126953;-0.043038;-0.134638;None;-0.145771;None;-0.181304;None;None;None;None;-0.10215199999999999;None;None;None;None;None
french;748;None;None;0.045295999999999996;None;None;None;None;-0.011252;None;None;None;None;None;0.043774;None;0.018509;-0.018668999999999998;-0.05355599999999999;None;0.087768;0.041264;None;0.044176;None;0.054577999999999995;-0.022511;-0.0594;0.076806;None;-0.001544;None;-0.073056;None;None;None;None;-0.009317;None;None;None;None;None
the Atlantic Daily;746;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;0.0;0.0;None;0.0;0.0;None;0.0;None;0.012179;0.0;0.0;0.0;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
Mexico;743;None;None;-0.098367;None;None;None;None;0.012262;None;None;None;None;None;-0.048081;None;0.120127;0.089923;0.10756700000000001;None;0.023932;0.010265999999999999;None;-0.04565;None;-0.028575;0.004818;0.0067;-0.025536;None;0.028607999999999998;None;0.0035;None;None;None;None;0.032692;None;None;None;None;None
United States;743;None;None;0.4215;None;None;None;None;0.453031;None;None;None;None;None;0.385493;None;0.461816;0.391106;0.417322;None;0.352221;0.34384251428571433;None;0.414178;None;0.345537;0.418128;0.337086;0.409423;None;0.395316;None;0.37271;None;None;None;None;0.385416;None;None;None;None;None
Times;742;None;None;0.067256;None;None;None;None;-0.023671;None;None;None;None;None;0.03152;None;-0.020481;0.011239;0.083333;None;0.021338;0.019898;None;0.041611;None;-0.016421;0.060564;0.0;0.021237;None;0.027048000000000003;None;-0.0048460000000000005;None;None;None;None;0.040236;None;None;None;None;None
2010;736;None;None;0.06363300000000001;None;None;None;None;0.052198;None;None;None;None;None;0.008484;None;-0.023297;-0.023313999999999998;0.0034700000000000004;None;0.04612;0.026217;None;0.019377000000000002;None;6.8e-05;0.027155000000000002;0.039363;0.001775;None;-0.052036;None;0.049559;None;None;None;None;-0.024562999999999998;None;None;None;None;None
half;727;None;None;-0.104342;None;None;None;None;-0.20095;0.020347;None;None;None;None;None;0.072684;None;0.020386;0.031216000000000004;-0.035975;None;0.013175999999999998;-0.028774;None;-0.034975;None;-0.09074299999999999;0.05055;0.004825;-0.024761000000000002;None;-0.047333;None;0.009016;None;None;None;None;-0.025477;None;None;None;None;None
EU;726;None;None;0.0;None;None;None;None;0.037172000000000004;None;None;None;None;None;0.10323900000000001;None;0.1005;-0.094637;-0.047191000000000004;None;0.020321000000000002;0.043689;None;0.022798;None;0.028482;-0.113075;0.016647;0.018782;None;0.028114999999999998;None;0.073198;None;None;None;None;0.010879;None;None;None;None;None
Earth;726;None;None;0.0;None;None;None;None;0.075459;None;None;None;None;None;0.022224;None;0.028985000000000004;0.020092;0.2202;None;0.080716;0.014934000000000001;None;-0.008998;None;0.11324400000000001;0.008678;0.08287699999999999;0.005927;None;0.018397999999999998;None;0.001218;None;None;None;None;0.023662;None;None;None;None;None
Germany;719;None;None;-0.029262;None;None;None;None;0.0;0.027729000000000004;None;None;None;None;None;-0.031132;None;0.069722;-0.044708;-0.0639;None;-0.00359;0.001598;None;0.02426;None;0.027339;0.007936;0.02244;-0.113435;None;-0.039318;None;0.017509999999999998;None;None;None;None;-0.031817000000000005;None;None;None;None;None
George W. Bush;712;None;None;0.202267;None;None;None;None;0.067651;None;None;None;None;None;0.034317;None;0.021059;-0.013129;0.04363;None;0.051193;0.034738;None;0.008325;None;0.05939;0.077169;-0.0186;0.031681;None;-0.16841099999999998;None;0.024874;None;None;None;None;0.039757;None;None;None;None;None
June;710;None;None;None;None;None;None;-0.017161000000000003;None;None;None;None;None;0.105395;None;0.0637;0.034616;None;0.055166999999999994;0.047934;None;0.034152999999999996;None;0.007644;0.001529;0.2905;0.066102;None;-0.054922000000000006;None;0.025252;None;None;None;None;0.007963;None;None;None;None;None
Obamacare;703;None;None;0.034855000000000004;None;None;None;None;-0.016835;None;None;None;None;None;0.064667;None;0.061516999999999995;0.1858;0.35525;None;0.058007;0.015303;None;0.014698;None;0.044893;-0.138181;0.031767000000000004;0.011744;None;0.335275;None;-0.06811299999999999;None;None;None;None;0.13836700000000002;None;None;None;None;None
France;700;None;None;-0.231531;None;None;None;None;0.0046429999999999996;None;None;None;None;None;0.023615999999999998;None;0.040443;-0.010372;0.064015;None;0.084689;0.029072000000000004;None;0.007389;None;-0.034496;0.042927999999999994;0.07055700000000001;-0.010306000000000001;None;0.030954000000000002;None;-0.001254;None;None;None;None;-0.06791599999999999;None;None;None;None;None
six;697;None;None;-0.227388;None;None;None;None;-0.008582;None;None;None;None;None;0.026367;None;-0.003409;-0.068968;-0.127578;None;0.0186;-0.079623;None;-0.027094999999999998;None;0.010012;-0.029809;-0.133353;0.016756999999999998;None;-0.053382000000000006;None;0.041972;None;None;None;None;-0.005398;None;None;None;None;None
Turkey;697;None;None;-0.13091;None;None;None;None;-0.12338699999999998;None;None;None;None;None;-0.045375;None;-0.047820999999999995;-0.082312;-0.029020999999999998;None;-0.015013;0.045129;None;-0.024312;None;0.07370399999999999;-0.055058;-0.05146900000000001;0.004427;None;-0.084233;None;-0.070227;None;None;None;None;-0.033774;None;None;None;None;None
4;685;None;None;0.010087;None;None;None;None;0.016584;None;None;None;None;None;-0.021342;None;-0.057835000000000004;0.0132;0.021942;None;-0.0378;-0.018805000000000002;None;0.026854000000000003;None;-0.021928;0.029737;0.1319;-0.02145;None;0.0008359999999999999;None;0.017278;None;None;None;None;-0.015614;None;None;None;None;None
State;685;None;None;0.103225;None;None;None;None;0.018278;None;None;None;None;None;0.001029;None;0.010674;0.02833;0.074925;None;0.046528;0.013724;None;-0.0056240000000000005;None;0.022644;0.0057399999999999994;-0.13308699999999998;0.017969;None;0.054301999999999996;None;0.040624;None;None;None;None;0.012523999999999999;None;None;None;None;None
Hollywood;658;None;None;-0.00705;None;None;None;None;0.055796000000000005;None;None;None;None;None;0.043112;None;0.07472100000000001;0.1383;0.031314;None;0.077154;0.063167;None;0.05975;None;-0.032519;0.013103;0.071477;0.078057;None;0.047514999999999995;None;-0.06250700000000001;None;None;None;None;0.026694;None;None;None;None;None
2011;651;None;None;-0.17936300000000002;None;None;None;None;-0.013181;None;None;None;None;None;0.001184;None;-0.027213;-0.074758;-0.016847;None;-0.002794;0.028013999999999997;None;0.004678;None;0.090738;-0.032523;0.00784;0.032292;None;-0.011633;None;-0.062721;None;None;None;None;0.008048;None;None;None;None;None
Democrat;649;None;None;0.21755;None;None;None;None;0.5859;0.029827;None;None;None;None;None;0.105098;None;0.039504000000000004;-0.016166999999999997;-0.0193;None;0.049424;0.14092000000000002;None;0.08454099999999999;None;0.041882;0.077901;0.09272899999999999;0.131953;None;-0.009877;None;0.040216;None;None;None;None;0.081808;None;None;None;None;None
atlantic;645;None;None;None;None;None;None;0.007594;None;None;None;None;None;0.024955;None;-0.0903;0.0;0.095708;None;0.023447;0.14263800000000001;None;-0.0335;None;0.003936;-0.08543300000000001;0.6249;0.02965;None;-0.1813;None;0.013519999999999999;None;None;None;None;0.048368;None;None;None;None;None
morning;645;None;None;0.11471400000000001;None;None;None;None;0.5106;-0.034959;None;None;None;None;None;-0.052222000000000005;None;0.002963;0.006383;0.139925;None;0.062435000000000004;0.030223000000000003;None;0.015472999999999999;None;0.026633999999999998;0.035151;0.028918;0.032612999999999996;None;-0.024364;None;-0.065898;None;None;None;None;0.021302;None;None;None;None;None
Bernie Sanders;629;None;None;0.096485;None;None;None;None;0.0;0.07723300000000001;None;None;None;None;None;0.157869;None;0.033309;0.072376;0.057763;None;-0.010438;0.078329;None;0.056354999999999995;None;0.1104;0.041115;0.061723;0.10093300000000001;None;0.03185;None;0.23704699999999998;None;None;None;None;0.151749;None;None;None;None;None
Erdogan;629;None;None;-0.349533;None;None;None;None;0.046368;None;None;None;None;None;-0.082561;None;-0.025448;-0.04936;None;-0.10430299999999999;-0.08818200000000001;None;-0.055963;None;0.0;0.0;0.0068590000000000005;None;0.1366;None;-0.185669;None;None;None;None;-0.069622;None;None;None;None;None
Georgia;629;None;None;0.002729;None;None;None;None;0.0;-0.0791;None;None;None;None;None;0.063546;None;0.0827;0.043842;0.03105;None;0.026035000000000003;0.015816;None;0.060397;None;0.052021000000000005;0.011486;-0.006417;0.078537;None;0.094875;None;0.036498;None;None;None;None;-0.050867;None;None;None;None;None
Ohio;627;None;None;-0.06147999999999999;None;None;None;None;0.007534999999999999;None;None;None;None;None;-0.034669;None;0.046862;0.002914;0.027821;None;0.06250800000000001;-0.09185;None;0.020613;None;0.036451;-0.015221;0.045457;-0.067256;None;-0.05828;None;0.106655;None;None;None;None;0.01697;None;None;None;None;None
Britain;626;None;None;-0.2256;None;None;None;None;0.10749600000000001;None;None;None;None;None;0.082447;None;0.0056170000000000005;0.037522;0.1678;None;-0.08010700000000001;0.070619;None;0.0036;None;0.058547;0.033214999999999995;0.118255;-0.047452999999999995;None;0.061005;None;0.03743;None;None;None;None;0.033822000000000005;None;None;None;None;None
